x1             y1             x2             y2             v1x            v1y            v2x            v2y            v3x            v3y            v4x            v4y            v5x            v5y            v6x            v6y            p2x            p2y            
-3.83435       -5.85643       3.21236        -17.4509       2.83352        -0.98549       -2.83352       0.98549        -6.77548       -10.3486       4.72495        -10.9154       7.53316        -22.5822       1.69976        -23.9863       -1.10845       -12.3196       
-4.01406       -5.73475       2.59304        -17.6019       2.8016         -1.07286       -2.8016        1.07286        -7.09303       -10.1336       4.40141        -11.142        6.67591        -22.9245       0.784672       -24.0617       -1.48982       -12.2793       
-4.16237       -5.62803       1.97197        -17.7768       2.77265        -1.14561       -2.77265       1.14561        -7.35509       -9.94498       4.13539        -11.427        5.75373        -23.3174       -0.191455      -24.1266       -1.8098        -12.2362       
-4.2781        -5.54057       1.34883        -17.9719       2.74831        -1.20282       -2.74831       1.20282        -7.55959       -9.79043       3.92238        -11.7769       4.76063        -23.7476       -1.22471       -24.1668       -2.06296       -12.1961       
-4.35969       -5.4766        0.723229       -18.1808       2.7302         -1.24339       -2.7302        1.24339        -7.70377       -9.67739       3.75653        -12.1975       3.68983        -24.1973       -2.31007       -24.164        -2.24338       -12.1642       
-4.4052        -5.44006       0.0949394      -18.3939       2.71973        -1.26611       -2.71973       1.26611        -7.78419       -9.61282       3.63022        -12.6929       2.5346         -24.6427       -3.44034       -24.0949       -2.34472       -12.1451       
-4.41243       -5.43419       -0.535556      -18.597        2.71805        -1.26973       -2.71805       1.26973        -7.79697       -9.60246       3.53333        -13.2637       1.28976        -25.0521       -4.60444       -23.9303       -2.36087       -12.1419       
-4.3795        -5.46077       -1.16626       -18.7698       2.72567        -1.25327       -2.72567       1.25327        -7.73877       -9.64943       3.45212        -13.9046       -0.0451075     -25.3837       -5.78465       -23.6351       -2.28742       -12.156        
-4.30626       -5.51871       -1.79245       -18.8854       2.74215        -1.2168        -2.74215       1.2168         -7.60935       -9.75181       3.36795        -14.5993       -1.45986       -25.5853       -6.95286       -23.1714       -2.12505       -12.1854       
-4.19693       -5.6023        -2.40539       -18.9128       2.76554        -1.16265       -2.76554       1.16265        -7.41616       -9.89952       3.2572         -15.3163       -2.92572       -25.6008       -8.06798       -22.5094       -1.88507       -12.2248       
-4.06253       -5.70051       -2.99255       -18.827        2.79241        -1.09657       -2.79241       1.09657        -7.17868       -10.0731       3.09527        -16.0095       -4.39124       -25.3877       -9.08038       -21.6445       -1.59386       -12.2662       
-3.91976       -5.79961       -3.54094       -18.6209       2.81877        -1.02691       -2.81877       1.02691        -6.92639       -10.2482       2.86541        -16.6312       -5.79302       -24.9397       -9.94729       -20.6105       -1.28885       -12.302        
-3.7851        -5.88838       -4.04184       -18.3099       2.84168        -0.96169       -2.84168       0.96169        -6.68844       -10.405        2.5654         -17.1504       -7.07861       -24.2914       -10.6491       -19.4694       -1.00508       -12.3284       
-3.6695        -5.96111       -4.49264       -17.9224       2.8599         -0.906067      -2.8599        0.906067       -6.48417       -10.5335       2.20571        -17.559        -8.22091       -23.4991       -11.191        -18.2858       -0.764365      -12.3457       
-3.5776        -6.01671       -4.89507       -17.4878       2.87347        -0.862079      -2.87347       0.862079       -6.32178       -10.6318       1.80253        -17.8649       -9.2153        -22.6196       -11.5927       -17.1107       -0.574848      -12.356        
-3.50974       -6.05654       -5.25286       -17.0304       2.88298        -0.829723      -2.88298       0.829723       -6.20187       -10.7022       1.37229        -18.0827       -10.0698       -21.6991       -11.878        -15.978        -0.435916      -12.3616       
-3.464         -6.08282       -5.57019       -16.5686       2.88915        -0.807973      -2.88915       0.807973       -6.12104       -10.7486       0.929489       -18.2281       -10.7976       -20.7726       -12.0699       -14.909        -0.342742      -12.3646       
-3.43748       -6.09784       -5.85106       -16.1159       2.89264        -0.795388      -2.89264       0.795388       -6.07419       -10.7752       0.486236       -18.3157       -11.4132       -19.866        -12.1883       -13.9162       -0.288912      -12.3659       
-3.42701       -6.10374       -6.09905       -15.6823       2.894          -0.790418      -2.894         0.790418       -6.05567       -10.7856       0.0524771      -18.3579       -11.9304       -18.9982       -12.2506       -13.0067       -0.267673      -12.3664       
-3.42938       -6.10241       -6.31736       -15.2748       2.89369        -0.791544      -2.89369       0.791544       -6.05987       -10.7832       -0.363623      -18.3656       -12.3622       -18.1833       -12.2711       -12.184        -0.272483      -12.3663       
-3.44159       -6.09553       -6.50878       -14.8989       2.8921         -0.797334      -2.8921        0.797334       -6.08144       -10.7711       -0.755362      -18.3482       -12.7203       -17.432        -12.2622       -11.4495       -0.297232      -12.3657       
-3.46084       -6.08462       -6.67575       -14.5583       2.88957        -0.806474      -2.88957       0.806474       -6.11546       -10.7518       -1.11724       -18.3137       -13.0152       -16.7519       -12.2343       -10.8029       -0.336329      -12.3647       
-3.48464       -6.07102       -6.82038       -14.2561       2.88639        -0.817784      -2.88639       0.817784       -6.15752       -10.7278       -1.44477       -18.269        -13.256        -16.1489       -12.196        -10.2433       -0.384749      -12.3633       
-3.51079       -6.05594       -6.94448       -13.9944       2.88283        -0.830221      -2.88283       0.830221       -6.20372       -10.7011       -1.73431       -18.2199       -13.4509       -15.6273       -12.1547       -9.76904       -0.438049      -12.3616       
-3.53738       -6.04044       -7.04958       -13.7749       2.87916        -0.842886      -2.87916       0.842886       -6.2507        -10.6737       -1.98297       -18.1714       -13.6068       -15.1903       -12.1162       -9.37836       -0.492389      -12.3595       
-3.56284       -6.02546       -7.13691       -13.5986       2.87557        -0.85503       -2.87557       0.85503        -6.29569       -10.6473       -2.18848       -18.1277       -13.7293       -14.8398       -12.0853       -9.06945       -0.544546      -12.3573       
-3.58591       -6.01176       -7.20745       -13.4664       2.87227        -0.86605       -2.87227       0.86605        -6.33647       -10.623        -2.34915       -18.0921       -13.823        -14.5776       -12.0658       -8.8407        -0.591926      -12.3551       
-3.60567       -5.99993       -7.2619        -13.3788       2.86941        -0.875495      -2.86941       0.875495       -6.37139       -10.6021       -2.46375       -18.0669       -13.8912       -14.4045       -12.06         -8.69078       -0.632571      -12.3531       
-3.6215        -5.99039       -7.30069       -13.3363       2.86709        -0.883065      -2.86709       0.883065       -6.39935       -10.5853       -2.53151       -18.0538       -13.9362       -14.3211       -12.0699       -8.61875       -0.665171      -12.3514       
-3.63308       -5.98337       -7.324         -13.3389       2.86537        -0.88861       -2.86537       0.88861        -6.41981       -10.5729       -2.55204       -18.0536       -13.9589       -14.3276       -12.096        -8.62415       -0.689063      -12.3501       
-3.64042       -5.97891       -7.33174       -13.3866       2.86428        -0.892128      -2.86428       0.892128       -6.43279       -10.565        -2.52536       -18.0662       -13.9593       -14.424        -12.1381       -8.707         -0.704232      -12.3493       
-3.64385       -5.97682       -7.32357       -13.4793       2.86377        -0.893769      -2.86377       0.893769       -6.43885       -10.5613       -2.45184       -18.0908       -13.9358       -14.6098       -12.1953       -8.86779       -0.711306      -12.3488       
-3.64397       -5.97675       -7.29887       -13.6166       2.86375        -0.893827      -2.86375       0.893827       -6.43906       -10.5612       -2.33225       -18.1258       -13.8862       -14.8844       -12.2655       -9.10745       -0.711556      -12.3488       
